Cilium.ID,Position,Total.Length.pixel.,Outer.Length.pixel.,Out.In.Ratio...,Analysis.Time.s.,Manual.Total.Length.pixel.,Manual.Outer.Length.pixel.,Manual.Out.In.Ratio...,Manual.Analysis.Time.s.,fileName
17,"[142,643,17,19]",10.59690167276098,0,0,0.0022577,10.59690167276098,0,0,0,combined_blurred_cilia_z_projection.tif
18,"[142,743,17,19]",9.86024565847412,0,0,0.002221,9.86024565847412,0,0,0,combined_blurred_cilia_z_projection.tif
19,"[142,843,17,19]",9.86024565847412,0,0,0.0025382,9.86024565847412,0,0,0,combined_blurred_cilia_z_projection.tif
20,"[142,943,17,19]",9.860197398591872,0,0,0.0022137,9.860197398591872,0,0,0,combined_blurred_cilia_z_projection.tif
21,"[242,43,17,19]",7.64879702394619,0,0,0.005345,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
22,"[242,143,17,19]",7.64879702394619,0,0,0.0032304,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
23,"[241,243,19,19]",8.68416934383107,0,0,0.0029154,8.68416934383107,0,0,0,combined_blurred_cilia_z_projection.tif
24,"[241,343,19,19]",7.64879702394619,0,0,0.0023926,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
25,"[241,443,19,19]",7.64879702394619,0,0,0.0023999,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
26,"[241,543,19,19]",7.64879702394619,0,0,0.0024299,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
27,"[241,642,19,21]",7.549488691132152,0,0,0.0025726,7.549488691132152,0,0,0,combined_blurred_cilia_z_projection.tif
28,"[241,742,19,21]",7.64879702394619,0,0,0.0024097,7.64879702394619,0,0,0,combined_blurred_cilia_z_projection.tif
29,"[241,842,19,21]",7.549488691132152,0,0,0.0027798,7.549488691132152,0,0,0,combined_blurred_cilia_z_projection.tif
30,"[241,942,19,21]",11.241715827969648,0,0,0.0022186,11.241715827969648,0,0,0,combined_blurred_cilia_z_projection.tif
31,"[341,42,19,21]",11.182283790954845,0,0,0.0129181,11.182283790954845,0,0,0,combined_blurred_cilia_z_projection.tif
32,"[341,142,19,21]",11.182283790954845,0,0,0.0034933,11.182283790954845,0,0,0,combined_blurred_cilia_z_projection.tif
33,"[341,242,19,21]",11.182283790954845,0,0,0.0027606,11.182283790954845,0,0,0,combined_blurred_cilia_z_projection.tif
34,"[340,342,21,21]",11.182283790954845,0,0,0.0026416,11.182283790954845,0,0,0,combined_blurred_cilia_z_projection.tif
35,"[341,442,19,21]",11.182283790954845,0,0,0.0025246,11.182283790954845,0,0,0,combined_blurred_cilia_z_projection.tif
36,"[341,542,19,21]",10.284763873266392,0,0,0.0026587,10.284763873266392,0,0,0,combined_blurred_cilia_z_projection.tif
37,"[340,641,21,23]",7.419918256151693,0,0,0.0033227,7.419918256151693,0,0,0,combined_blurred_cilia_z_projection.tif
38,"[340,741,21,23]",1,0,0,0.0058052,1,0,0,0,combined_blurred_cilia_z_projection.tif
39,"[340,841,21,23]",1,0,0,0.0039364,1,0,0,0,combined_blurred_cilia_z_projection.tif
40,"[340,941,21,23]",6.791444545204651,0,0,0.004968,6.791444545204651,0,0,0,combined_blurred_cilia_z_projection.tif
41,"[440,41,21,23]",13.300518383511008,0,0,0.2191332,13.300518383511008,0,0,0,combined_blurred_cilia_z_projection.tif
42,"[439,141,23,23]",3.6055512754639887,0,0,0.0116672,3.6055512754639887,0,0,0,combined_blurred_cilia_z_projection.tif
43,"[439,241,23,23]",15.23825573637315,0,0,0.0196671,15.23825573637315,0,0,0,combined_blurred_cilia_z_projection.tif
44,"[439,341,23,23]",5.964455879042548,0,0,0.0049737,5.964455879042548,0,0,0,combined_blurred_cilia_z_projection.tif
45,"[439,441,22,23]",6.791444545204651,0,0,0.0044269,6.791444545204651,0,0,0,combined_blurred_cilia_z_projection.tif
46,"[439,541,22,23]",6.313239998019583,0,0,0.0039054,6.313239998019583,0,0,0,combined_blurred_cilia_z_projection.tif
47,"[439,640,23,25]",6.7914445452046515,0,0,0.0036555,6.7914445452046515,0,0,0,combined_blurred_cilia_z_projection.tif
48,"[440,741,21,23]",6.7914445452046515,0,0,0.0030167,6.7914445452046515,0,0,0,combined_blurred_cilia_z_projection.tif
49,"[439,841,25,23]",6.791444545204651,0,0,0.0031874,6.791444545204651,0,0,0,combined_blurred_cilia_z_projection.tif
50,"[439,941,22,23]",6.791444545204651,0,0,0.0030804,6.791444545204651,0,0,0,combined_blurred_cilia_z_projection.tif
