Cilium.ID,Position,Total.Length.pixel.,Outer.Length.pixel.,Out.In.Ratio...,Analysis.Time.s.,Manual.Total.Length.pixel.,Manual.Outer.Length.pixel.,Manual.Out.In.Ratio...,Manual.Analysis.Time.s.,fileName
3,"[219,376,25,11]",12.319541590260688,7.023322929361138,57.00914980281112,0.0021762,12.319541590260688,7.023322929361138,57.00914980281112,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
4,"[394,414,19,14]",10.138536440276283,2.2200004065850956,21.896439621466488,0.0020806,10.138536440276283,2.2200004065850956,21.896439621466488,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
5,"[992,423,26,11]",14.3499653944869,14.3499653944869,99.99930313906415,0.0025564,14.3499653944869,14.3499653944869,99.99930313906415,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
6,"[339,554,21,13]",8.995574083001447,2.973806858194097,33.058188088578156,0.0021751,8.995574083001447,2.973806858194097,33.058188088578156,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
7,"[734,597,16,15]",8.071406326021082,5.727327002182646,70.95735010104342,0.0032478,8.071406326021082,5.727327002182646,70.95735010104342,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
8,"[377,825,17,16]",9.486832980505135,9.486832980505135,99.9989459185576,0.0020638,9.486832980505135,9.486832980505135,99.9989459185576,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
9,"[248,883,19,17]",12.895238033757495,3.9352030381110703,30.51647834131584,0.0022572,12.895238033757495,3.9352030381110703,30.51647834131584,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_projection.tif
1,"[939,61,20,12]",8.851799400280623,8.851799400280623,99.99887029895532,0.0021381,8.851799400280623,8.851799400280623,99.99887029895532,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
2,"[584,163,17,17]",10.30635304276474,5.727950890206318,55.57635460462718,0.0024253,10.30635304276474,5.727950890206318,55.57635460462718,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
3,"[318,300,20,17]",10.645973203225276,1.1127748970473512,10.452444538050248,0.0022039,10.645973203225276,1.1127748970473512,10.452444538050248,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
4,"[320,406,40,22]",33.77772095941869,33.77772095941869,99.9997039477469,0.0030669,33.77772095941869,33.77772095941869,99.9997039477469,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
5,"[205,578,17,16]",10.189325302976474,1.4738034818880452,14.464049130008604,0.0023528,10.189325302976474,1.4738034818880452,14.464049130008604,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
6,"[763,656,17,15]",7.090917508412512,0,0,0.0021632,7.090917508412512,0,0,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
7,"[311,779,17,16]",9.473335576043803,3.733780638645954,39.41316335214069,0.0021283,9.473335576043803,3.733780638645954,39.41316335214069,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
8,"[563,976,25,12]",15.73625828366124,15.73625828366124,99.99936452895773,0.0024752,15.73625828366124,15.73625828366124,99.99936452895773,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
9,"[813,1018,21,6]",9.880628821723738,9.880628821723738,99.99898792890885,0.0018396,9.880628821723738,9.880628821723738,99.99898792890885,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_projection.tif
1,"[41,36,16,19]",12.419899841288608,12.419899841288608,99.99919484701064,0.0025023,12.419899841288608,12.419899841288608,99.99919484701064,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
2,"[177,65,20,19]",13.019336032435122,2.4009509611681925,18.4412823657395,0.0022531,13.019336032435122,2.4009509611681925,18.4412823657395,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
3,"[970,77,16,21]",19.069078151395324,19.069078151395324,99.99947559355098,0.002531,19.069078151395324,19.069078151395324,99.99947559355098,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
4,"[958,146,21,17]",12.309057414260096,1.2749622012643873,10.35783488955426,0.0020903,12.309057414260096,1.2749622012643873,10.35783488955426,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
5,"[459,321,25,27]",29.664993039943152,29.664993039943152,99.99966290346748,0.0029685,29.664993039943152,29.664993039943152,99.99966290346748,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
6,"[670,451,18,17]",9.310477158294942,3.365261563245201,36.14450002433024,0.0022034,9.310477158294942,3.365261563245201,36.14450002433024,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
7,"[131,591,17,17]",9.861331216654808,9.861331216654808,99.9989859484105,0.0021721,9.861331216654808,9.861331216654808,99.9989859484105,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
8,"[309,832,22,16]",14.201622830176268,14.201622830176268,99.99929586007842,0.0029986,14.201622830176268,14.201622830176268,99.99929586007842,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2_projection.tif
1,"[325,1,17,11]",10,10,99.9990000099999,0.002006,10,10,99.9990000099999,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
2,"[769,1,18,12]",9.175071167173613,9.175071167173613,99.9989101020768,0.0016719,9.175071167173613,9.175071167173613,99.9989101020768,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
3,"[331,87,25,14]",12.711839829938633,8.069088207186695,63.476450605773906,0.0024182,12.711839829938633,8.069088207186695,63.476450605773906,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
4,"[824,106,26,11]",15.320899220420936,9.853844977812818,64.3159420351572,0.0024099,15.320899220420936,9.853844977812818,64.3159420351572,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
5,"[419,118,21,12]",9.276390406754265,0,0,0.002129,9.276390406754265,0,0,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
6,"[284,212,41,26]",33.84811070595912,33.84811070595912,99.99970456340846,0.003298,33.84811070595912,33.84811070595912,99.99970456340846,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
7,"[772,223,26,21]",22.99104796275195,22.99104796275195,99.99956504999159,0.0031565,22.99104796275195,22.99104796275195,99.99956504999159,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
8,"[100,226,23,17]",15.278158700457508,15.278158700457508,99.99934547514897,0.0025536,15.278158700457508,15.278158700457508,99.99934547514897,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
9,"[685,288,17,17]",10.09230451455556,1.3411719238144744,13.288923584862232,0.0021677,10.09230451455556,1.3411719238144744,13.288923584862232,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
10,"[992,384,19,14]",8.485281374238571,1.326330290997053,15.6307681705829,0.002313,8.485281374238571,1.326330290997053,15.6307681705829,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
11,"[618,469,20,23]",17.873437124884376,11.62100825451984,65.01795460698447,0.002446,17.873437124884376,11.62100825451984,65.01795460698447,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
12,"[408,550,22,17]",9.09909360764463,5.655201279072643,62.150576445823305,0.0022476,9.09909360764463,5.655201279072643,62.150576445823305,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
13,"[246,679,21,16]",10.783445317324077,5.4484735396741755,50.52580927091804,0.0022192,10.783445317324077,5.4484735396741755,50.52580927091804,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
14,"[696,740,46,23]",38.50970668717033,38.50970668717033,99.99974032588422,0.003005,38.50970668717033,38.50970668717033,99.99974032588422,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
15,"[452,764,26,21]",19.220055830908457,7.46354151533583,38.831847051591055,0.0024552,19.220055830908457,7.46354151533583,38.831847051591055,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
16,"[898,785,23,18]",11.27369285563702,5.4936139575555565,48.729065966549925,0.0027905,11.27369285563702,5.4936139575555565,48.729065966549925,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
17,"[635,894,20,18]",11.376831086574953,5.3776342743868115,47.26788123672953,0.0021906,11.376831086574953,5.3776342743868115,47.26788123672953,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
18,"[406,909,25,12]",14.379084752700004,5.3351704037817935,37.10342759717306,0.0024212,14.379084752700004,5.3351704037817935,37.10342759717306,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
19,"[142,937,23,18]",12.066210231279292,4.275877529923781,35.436495896148074,0.0028578,12.066210231279292,4.275877529923781,35.436495896148074,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_1_projection.tif
1,"[916,5,24,14]",13.043348622545611,7.102704229863449,54.454189496989464,0.0021259,13.043348622545611,7.102704229863449,54.454189496989464,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
2,"[451,11,18,20]",12.375876802182924,5.2268718982827815,42.23401499395866,0.0021234,12.375876802182924,5.2268718982827815,42.23401499395866,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
3,"[316,54,25,16]",16.166492522822164,3.340841794763998,20.66509556697106,0.0024964,16.166492522822164,3.340841794763998,20.66509556697106,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
4,"[672,62,23,21]",17.499138399644746,2.9933635413125126,17.10567896128143,0.0024529,17.499138399644746,2.9933635413125126,17.10567896128143,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
5,"[459,79,17,17]",9.679688270078103,1.260953952740815,13.026668740664933,0.002254,9.679688270078103,1.260953952740815,13.026668740664933,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
6,"[77,276,16,19]",11.219906038153296,0,0,0.002516,11.219906038153296,0,0,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
7,"[460,279,21,24]",19.484324519498536,19.484324519498536,99.99948676954816,0.0024506,19.484324519498536,19.484324519498536,99.99948676954816,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
8,"[60,287,22,21]",19.896323886475052,19.896323886475052,99.99949739711734,0.0030065,19.896323886475052,19.896323886475052,99.99949739711734,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
9,"[963,327,20,20]",11.844111833499564,2.9963782858781407,25.29824971049013,0.0022968,11.844111833499564,2.9963782858781407,25.29824971049013,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
10,"[870,452,24,29]",25.073954410052455,13.75783765016232,54.86881947837944,0.002638,25.073954410052455,13.75783765016232,54.86881947837944,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
11,"[638,477,26,13]",14.478113671693448,6.893173508975256,47.610662926271026,0.0028144,14.478113671693448,6.893173508975256,47.610662926271026,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
12,"[228,502,28,17]",18.19526537448572,18.19526537448572,99.99945040949748,0.0024456,18.19526537448572,18.19526537448572,99.99945040949748,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
13,"[985,580,21,18]",13.709241584153723,13.709241584153723,99.99927057036703,0.0024879,13.709241584153723,13.709241584153723,99.99927057036703,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
14,"[494,651,24,18]",14.405702880184297,11.355699764481209,78.82726050695436,0.0025318,14.405702880184297,11.355699764481209,78.82726050695436,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
15,"[899,663,24,12]",12.42606524901892,2.3990344083072532,19.30631341392039,0.0021919,12.42606524901892,2.3990344083072532,19.30631341392039,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
16,"[50,705,16,20]",11.996019799771844,0,0,0.0021233,11.996019799771844,0,0,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
17,"[384,743,25,12]",11.980792131960976,5.0881547032583825,42.4689133932264,0.0023966,11.980792131960976,5.0881547032583825,42.4689133932264,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa_63x_zstack_2_projection.tif
