Cilium.ID,Position,Total.Length.pixel.,Outer.Length.pixel.,Out.In.Ratio...,Analysis.Time.s.,Manual.Total.Length.pixel.,Manual.Outer.Length.pixel.,Manual.Out.In.Ratio...,Manual.Analysis.Time.s.,fileName
7,"[517,209,18,17]",8.574359418872332,8.574359418872332,99.99883374571954,0.0041981,8.574359418872332,8.574359418872332,99.99883374571954,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
8,"[275,224,24,13]",10.323474666407431,10.323474666407431,99.99903134327758,0.0040095,10.323474666407431,10.323474666407431,99.99903134327758,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
9,"[245,350,17,13]",4.242640687119284,4.242640687119284,99.99764303295031,0.0044914,4.242640687119284,4.242640687119284,99.99764303295031,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
10,"[577,380,17,16]",8.011751722613727,8.011751722613727,99.99875184909229,0.0043208,8.011751722613727,8.011751722613727,99.99875184909229,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
11,"[581,709,18,12]",4.47213595499958,4.47213595499958,99.99776398202138,0.0043909,4.47213595499958,4.47213595499958,99.99776398202138,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
12,"[369,776,23,12]",9.358289192235514,6.398209695360006,68.36870709190514,0.0041906,9.358289192235514,6.398209695360006,68.36870709190514,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
13,"[889,978,19,13]",7.826533032753359,4.550663938936504,58.14331552140768,0.0043547,7.826533032753359,4.550663938936504,58.14331552140768,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4_zstack_histogram_equalized.tif
1,"[496,102,19,14]",7.071067811865475,2.7105759945484333,38.332791225801,0.0048826,7.071067811865475,2.7105759945484333,38.332791225801,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
2,"[63,289,17,13]",4.242640687119284,4.242640687119284,99.99764303295031,0.0043368,4.242640687119284,4.242640687119284,99.99764303295031,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
3,"[394,415,19,13]",7.071067811865475,7.071067811865475,99.99858580643735,0.0044841,7.071067811865475,7.071067811865475,99.99858580643735,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
4,"[793,434,17,13]",5.716838897249378,0.9511954666185949,16.63819543490746,0.0052487,5.716838897249378,0.9511954666185949,16.63819543490746,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
5,"[340,555,20,11]",7,7,99.9985714489793,0.0041685,7,7,99.9985714489793,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
6,"[508,561,17,13]",4.242640687119284,4.242640687119284,99.99764303295031,0.004774,4.242640687119284,4.242640687119284,99.99764303295031,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
7,"[734,598,17,14]",5,5,99.9980000399992,0.0047666,5,5,99.9980000399992,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
8,"[378,826,16,14]",6.324555320336759,6.324555320336759,99.99841888616953,0.0039777,6.324555320336759,6.324555320336759,99.99841888616953,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
9,"[248,884,18,15]",6.403124237432848,6.403124237432848,99.99843828677098,0.003965,6.403124237432848,6.403124237432848,99.99843828677098,0,190731_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5_zstack_histogram_equalized.tif
1,"[669,29,18,13]",4.2426406871192865,4.2426406871192865,99.9976430329503,0.0045783,4.2426406871192865,4.2426406871192865,99.9976430329503,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized.tif
2,"[939,61,19,13]",5.385164807134505,5.385164807134505,99.99814308110037,0.0048445,5.385164807134505,5.385164807134505,99.99814308110037,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized.tif
3,"[584,164,17,14]",5.385164807134505,5.385164807134505,99.99814308110037,0.004041,5.385164807134505,5.385164807134505,99.99814308110037,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized.tif
4,"[318,301,19,15]",8.391685734647574,8.391685734647574,99.99880835851675,0.0045903,8.391685734647574,8.391685734647574,99.99880835851675,0,190802_EV38_1_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1_zstack_histogram_equalized.tif
